item_id,item_name,unit_id,unit_name,category,subcategory,serving_size,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,total_carb,dietary_fiber,sugars,protein,ingredients,allergens,scraped_at
243788399,Sesame Seeds,21,Ginger + Soy,,Tokyo Bowl Toppings and Sauces,.02 oz Portion (1g),0,0g,0g,NA,0mg,0mg,0g,0g,0g,0g,Sesame Seeds,,2025-05-31T23:28:25.984887
243788393,Shelled Edamame,21,Ginger + Soy,,Tokyo Bowl Toppings and Sauces,1 oz Portion (28g),40,1.5g,0g,0g,0mg,0mg,3g,NA,0g,4g,Edamame (Soybeans),,2025-05-31T23:28:26.576479
243788400,Spicy Mayo,21,Ginger + Soy,,Tokyo Bowl Toppings and Sauces,.2 oz Portion (6g),35,3.5g,0g,NA,< 5mg,30mg,< 1g,0g,0g,0g,"Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.), Sriracha Chili Sauce (CHILI, SUGAR, GARLIC, SALT, DISTILLED VINEGAR, POTASSIUM SORBATE, AND SODIUM BISULFATE AS PRESERVATIVES, AND XANTHAN GUM), Sugar",,2025-05-31T23:28:27.154493
243788401,Sweet Potato,21,Ginger + Soy,,Tokyo Bowl Toppings and Sauces,1 oz Portion (28g),50,2.5g,0g,0g,0mg,120mg,7g,< 1g,1g,0g,"Sweet Potato CrispyCubes Savory Seasoned (SWEET POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: HIGH OLEIC CANOLA, CANOLA,
SUNFLOWER), MODIFIED FOOD STARCH (CORN, TAPIOCA, POTATO), SUGAR, SALT, DEXTRIN, SPICES, CORN STARCH,
RICE FLOUR, GARLIC POWDER, ONION POWDER, LEAVENING (DISODIUM DIHYDROGEN PYROPHOSPHATE, SODIUM
BICARBONATE), DRIED YEAST, OLEORESIN PAPRIKA, XANTHAN GUM, NATURAL FLAVOR.)",,2025-05-31T23:28:27.744163
243788402,Brown Rice,21,Ginger + Soy,,Make  Your Own Rice Bowl (Choose One Base),6 oz Portion (170g),190,1.5g,0g,NA,0mg,10mg,39g,3g,0g,5g,Brown Rice,,2025-05-31T23:28:28.327567
243788403,Fried Rice,21,Ginger + Soy,,Make  Your Own Rice Bowl (Choose One Base),7.5 oz Portion (213g),230,3g,1g,NA,50mg,540mg,43g,< 1g,NA,7g,"Rice, Water Tap, Fried Egg (Egg (SHELL EGGS), Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE)), Soy Sauce (WATER, SOYBEANS, WHEAT, SALT, SODIUM BENZOATE; LESS THAN 1/10 OF 1% AS A PRESERVATIVE), Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE), Butter Solid Unsalted USDA Aa Sysco (PASTEURIZED CREAM, NATURAL FLAVORING.), Soup Base Chicken Real Sysco 8 lb (ROASTED CHICKEN AND CHICKEN JUICES, SALT, MONOSODIUM GLUTAMATE, SUGAR, MALTODEXTRIN, CHICKEN FAT, DEHYDRATED ONION, TURMERIC, CITRIC ACID, XANTHAN GUM, FLAVORING, CARAMEL COLOR.)",,2025-05-31T23:28:28.914761
243788404,Greens,21,Ginger + Soy,,Make  Your Own Rice Bowl (Choose One Base),1.7 oz Portion (48g),10,0g,0g,0g,0mg,15mg,3g,1g,1g,1g,Greens,,2025-05-31T23:28:29.502366
243788405,White Rice,21,Ginger + Soy,,Make  Your Own Rice Bowl (Choose One Base),7.5 oz Portion (213g),220,0g,0g,NA,0mg,0mg,47g,< 1g,0g,4g,"Rice, Water Tap",,2025-05-31T23:28:30.088597
243788406,Beef Bulgogi,21,Ginger + Soy,,Make Your Own Rice Bowl (Choose One Protein),4 oz Portion (114g),320,17g,5g,NA,95mg,580mg,13g,NA,10g,31g,"Beef, Bulgogi Sauce (Mirin (CORN SYRUP, FERMENTED RICE EXTRACT (RICE, ALCOHOL, SALT AND CITRIC ACID), WATER AND SALT), Sugar, Soy Sauce (WATER, SOYBEANS, WHEAT, SALT, SODIUM BENZOATE; LESS THAN 1/10 OF 1% AS A PRESERVATIVE), Yellow Onion, Garlic, Apple, Salt, Orange), Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE), Sesame Oil, Ground Black Pepper",,2025-05-31T23:28:30.732260
243788407,Ginger Chicken,21,Ginger + Soy,,Make Your Own Rice Bowl (Choose One Protein),6 oz Portion (170g),340,5g,1.5g,NA,150mg,220mg,28g,NA,16g,41g,"Ginger Chicken (Chicken Breast CVP Chunk Sys Cls 10 lb, Flour Mix (Corn Starch, All Purpose Flour, Frying Mix (Wheat Flour, Corn Starch, Corn Flour, Baking Powder (Disodium Dihydrogen Pyrophosphate, Sodium Bicarbonate, Corn Starch, Calcium Phosphate Monobasic, Glucono-Delta-Lactone), Salt, Garlic Powder, Onion Powder, Black Pepper Powder), Garlic Powder, Ground Black Pepper), Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE)), Ginger Chicken Sauce (Dark Corn Syrup, Sweet Chili Sauce (Sugar, Water, Pickled Red Chili, Vinegar, Garlic, Salt, Stabilizer, Xanthan Gum), Sriracha (CHILI, SUGAR, GARLIC, SALT, DISTILLED VINEGAR, POTASSIUM SORBATE, AND SODIUM BISULFATE AS PRESERVATIVES, AND XANTHAN GUM), Ketchup (Tomato Concentrate, High Fructose Corn Syrup, Distilled Vinegar, Corn Syrup, Salt, Less Than 2% Of: Spice, Onion Powder, Natural Flavors.), Sugar, Vinegar, BBQ Sauce (Water, High Fructose Corn Syrup, Distilled Vinegar, Tomato Paste, Salt, Sugar, Food Starch-Modified, Contains less than 2% of Soybean Oil, Xanthan Gum, Caramel Color, Paprika, Sodium Benzoate (a Preservative), Spices, Chili Pepper, Natural Flavor (Includes Celery, Yeast Extract).))",,2025-05-31T23:28:31.358925
243788408,Grilled Teriyaki Chicken,21,Ginger + Soy,,Make Your Own Rice Bowl (Choose One Protein),5 oz Portion (142g),320,16g,3g,NA,150mg,210mg,0g,NA,NA,41g,"Chicken Breast CVP Chunk Sys Cls 10 lb, Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE), Teriyaki Chicken Marinade (Salt, Onion Powder, Garlic Powder, Ground Black Pepper, Ground Ginger)",,2025-05-31T23:28:31.944754
243788409,Spicy Pork,21,Ginger + Soy,,Make Your Own Rice Bowl (Choose One Protein),5 oz Portion (143g),320,17g,6g,NA,110mg,330mg,11g,NA,5g,30g,"Pork, Spicy Sauce (Gochujang Sauce (Sprite (CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CITRIC ACID, NATURAL FLAVORS, SODIUM CITRATE, SODIUM BENZOATE (TO PROTECT TASTE).), Red Pepper Paste (red pepper powder, corn syrup, water, red pepper seasoning, wheat flour, salt, rice powder, soybean powder, glucose, garlic powder, monosodium L-Glutamate, Potasium Sorbate), Sugar, Sesame Oil, Garlic Powder), Garlic, Yellow Onion, Apple, Mirin (CORN SYRUP, FERMENTED RICE EXTRACT (RICE, ALCOHOL, SALT AND CITRIC ACID), WATER AND SALT), Oil Sesame (100 PURE SESAME OIL), Sugar, Ginger, Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.)), Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE)",,2025-05-31T23:28:32.561718
243788410,Teriyaki Tofu,21,Ginger + Soy,,Make Your Own Rice Bowl (Choose One Protein),4 oz Portion (113g),160,4.5g,0.5g,NA,NA,680mg,25g,1g,19g,8g,"Tofu, Teriyaki Sauce (Tamari Soy Sauce (GF) (WATER, SOYBEANS, SALT, SUGAR), Sugar, Mirin (CORN SYRUP, FERMENTED RICE EXTRACT (RICE, ALCOHOL, SALT AND CITRIC ACID), WATER AND SALT), Corn Starch, Orange, Yellow Onion, Apple, Ginger, Celery (CELERY), Carrot)",,2025-05-31T23:28:33.166302
243788412,Cilantro,21,Ginger + Soy,,Make Your Own Rice Bowl (Choose Up to Five Vegetables),.1 oz Portion (3g),0,0g,NA,NA,0mg,0mg,0g,0g,0g,0g,Cilantro,,2025-05-31T23:28:33.734669
243788414,Green Onion,21,Ginger + Soy,,Make Your Own Rice Bowl (Choose Up to Five Vegetables),.2 oz Portion (6g),0,0g,0g,NA,0mg,15mg,0g,0g,0g,0g,Green Onions,,2025-05-31T23:28:34.340127
243788415,Kale Salad,21,Ginger + Soy,,Make Your Own Rice Bowl (Choose Up to Five Vegetables),0.4 oz Portion (12g),10,0g,NA,NA,NA,15mg,2g,NA,2g,0g,"Kale (KALE), Cranberry Dried Sweet (DRIED CRANBERRIES, SUGAR, SUNFLOWER OIL.), Kale Dressing (Sysco Lemon Juice, Honey, Sesame Seeds, Salt, Ground Black Pepper), Sesame Oil",,2025-05-31T23:28:34.977053
243788416,Kimchi Slaw,21,Ginger + Soy,,Make Your Own Rice Bowl (Choose Up to Five Vegetables),1 oz Portion (28g),40,3g,0g,NA,0mg,190mg,3g,NA,2g,0g,"Green Cabbage, Kimchi Dressing (Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.), Kimchi Sauce (Water, Sugar, Salt, Chili Pepper, Chili Paste(Chili Pepper, Salt, Rice), Apple, Vinegar, Garlic, Soy Sauce(Water, Salt, Soybeans, Wheat), Monosodium Glutamate, Kelp Extract, Ginger, Lactic Acid, Fish Extract(Anchovy), Xanthan Gum, Disodium Inosinate, Disodium Guanylate), Sweet Chili (HIGH FRUCTOSE CORN SYRUP, WATER, RED JALAPENO PUREE (JALAPENO PEPPERS, SALT, ACETIC ACID AND NATURAL FLAVOR), DISTILLED VINEGAR, SALT, CONTAINS LESS THAN 2% OF DRIED GARLIC, DRIED RED BELL PEPPER, MALIC ACID, MODIFIED FOOD STARCH, POTASSIUM SORBATE AND SODIUM BENZOATE (PRESERVATIVES), XANTHAN GUM. GLUTEN FREE), Mirin (CORN SYRUP, FERMENTED RICE EXTRACT (RICE, ALCOHOL, SALT AND CITRIC ACID), WATER AND SALT), Eel Sauce (SUGAR, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), WATER, MIRIN (SWEET COOKING RICE WINE), MODIFIED CORN STARCH, CARAMEL COLOR, SALT.), Sesame Oil, Sesame Seeds, Ground Black Pepper), Red Cabbage (Medium Red Cabbage (CABBAGE)), Carrot",,2025-05-31T23:28:35.581862
