item_id,item_name,unit_id,unit_name,category,subcategory,serving_size,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,total_carb,dietary_fiber,sugars,protein,ingredients,allergens,scraped_at
243777549,Brussel Sprout Hash,10,Sprout,Breakfast,,13 oz Portion (379g),350,12g,1.5g,NA,NA,2460mg,52g,10g,8g,16g,"Potato Medley (POTATOES, SWEET POTATOES, CANOLA OIL, SALT, DISODIUM DIHYDROGEN PYROPHOSPHATE (TO PROMOTE COLOR RETENTION).), Brussels Sprouts, Sauce Hollondaise Sprout (Firm Tofu (SOY), Tahini Sauce for Falafel (Sesame Tahini Flavoring Paste (PURE GROUND HULLED SESAME SEEDS), Lemon Juice Not from Concentrate (LEMONS), Salt Kosher Ground Coarse Box (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Spice Garlic Powder 21 oz (GARLIC POWDER.)), Lemon Juice Not from Concentrate (LEMONS), Sauce Soy Tamari Gluten Free 1/2 Gal (WATER,SOYBEANS,SALT,SUGAR,BREWING STARTER), Mustard Yellow West Creek (DISTILLED VINEGAR, WATER, #1 MUSTARD SEED, SALT, TURMERIC, OLEORESIN OF PAPRIKA AND SPICES.), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Ground Turmeric, Ground Cayenne Pepper (CAYENNE PEPPER.), Ground White Pepper (GROUND WHITE PEPPER.)), Pork Sub Sausage Chorizo Morningstar (WATER, SOY FLOUR, CORN OIL, ONIONS, PAPRIKA.CONTAINS 2% OR LESS OF GARLIC (GARLIC, WATER),
SALT, SOY PROTEIN ISOLATE, SPICES, CITRIC ACID, COOKED ONION AND CARROT JUICE CONCENTRATE,
GARLIC POWDER, VINEGAR SOLIDS, ONION POWDER, SUGAR, PAPRIKA EXTRACT COLOR, NATURAL FLAVOR,
FABA BEAN PROTEIN, PEA PROTEIN), Caramelized Red Onion Farmstead (Jumbo Red Onion, Sugar Light Brown Monarch 2 lb (SUGAR, MOLASSES), Vinegar Red Wine White House, Oil Canola Olive Extra Virgin 90/10 Blnd (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Salt Kosher Ground Coarse Box (SALT, YELLOW PRUSSIATE OF SODA)), Blackened Seasoning (SALT, CHILI PEPPER AND OTHER SPICES, DEHYDRATED GARLIC, PAPRIKA AND EXTRACTIVES OF PAPRIKA (COLOR), DEHYDRATED ONION, RED PEPPER, NATURAL FLAVOR.), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Salt Kosher Ground Coarse Box (SALT, YELLOW PRUSSIATE OF SODA)",,2025-05-31T22:56:12.134732
243777551,French Toast Sticks,10,Sprout,Breakfast,,4 oz Portion (116g),260,4g,0g,NA,< 5mg,600mg,50g,3g,3g,7g,"Bread Artisan Sour Dough Loaf (UNBLEACHED HARD WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID, WATER, SOURDOUGH STARTER (IREKS FERTIGSAUER), RYE, SALT, BREAD, WHEAT GERM, MALTODEXTRIN), Firm Tofu (SOY), Cereal Corn Flakes Tff Malt O Meal (MILLED CORN, SUGAR, SALT, MALT EXTRACT, CORN SYRUP, VITAMIN C (SODIUM ASCORBATE), REDUCED IRON, ZINC (ZINC OXIDE), NIACIN (NIACINAMIDE), VITAMIN A PALMITATE, VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN D, VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMIN MONONITRATE), FOLATE (FOLIC ACID), VITAMIN B12, WHEAT STARCH), Milk Oat Extra Creamy Sprout (OATMILK (FILTERED WATER, OATS), SUNFLOWER OIL, CALCIUM CARBONATE, DIPOTASSIUM PHOSPHATE, GUAR GUM, SEA SALT,
SUNFLOWER LECITHIN, GELLAN GUM, VITAMIN A PALMITATE, VITAMIN D2, RIBOFLAVIN (VITAMIN B2) AND VITAMIN B12.), Canola Frying Liquid Shortening (CANOLA OIL WITH TBHQ AND CITRIC ACID ADDED AS PRESERVATIVES AND DIMETHYLPOLYSILOXANE ADDED AS AN ANTI-FOAMING AGENT.), Juice Orange Premium Sealtest Sprout (WATER 100% PURE ORANGE JUICE CONCENTRATE), Seed Chia Black Sprouted Whl Raw Unsalt, Lite Brown Sugar, Ground Cinnamon, Extract Vanilla Imitation (WATER, CARAMEL COLOR, ARTIFICIAL FLAVOR, CITRIC ACID, SODIUM BENZOATE (PRESERVATIVE).), Ground Nutmeg",,2025-05-31T22:56:13.031014
243777553,Hash Brown Patty,10,Sprout,Breakfast,,Patty (65g),170,5g,0g,0g,0mg,180mg,15g,1g,0g,1g,"Potato Hashbrown Patty Square (POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: SOYBEAN OIL, CANOLA OIL), MODIFIED POTATO STARCH, RICE FLOUR, CORN STARCH, CORN DEXTRIN, POTATO DEXTRIN, SALT, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), DEXTROSE, COLOR ADDED, XANTHAN GUM, CITRIC ACID, DISODIUM DIHYDROGEN PYROPHOSPHATE (TO PROMOTE COLOR RETENTION)), Canola Frying Liquid Shortening (CANOLA OIL WITH TBHQ AND CITRIC ACID ADDED AS PRESERVATIVES AND DIMETHYLPOLYSILOXANE ADDED AS AN ANTI-FOAMING AGENT.)",,2025-05-31T22:56:13.895419
243777552,Oatmeal,10,Sprout,Breakfast,,7 oz Portion (198g),140,1.5g,0g,NA,0mg,280mg,30g,4g,7g,3g,"Cereal Quaker Oats Kettle Rolled 47 oz, Milk Oat Extra Creamy Sprout (OATMILK (FILTERED WATER, OATS), SUNFLOWER OIL, CALCIUM CARBONATE, DIPOTASSIUM PHOSPHATE, GUAR GUM, SEA SALT,
SUNFLOWER LECITHIN, GELLAN GUM, VITAMIN A PALMITATE, VITAMIN D2, RIBOFLAVIN (VITAMIN B2) AND VITAMIN B12.), Sugar Light Brown Granulated Cane (BROWN SUGAR (SUGAR, CANE SYRUPS)), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Imitation Vanilla Extract (WATER, PROPYLENE GLYCOL, NATURAL AND ARTIFICIAL FLAVOR, CARAMEL COLOR)",,2025-05-31T22:56:14.758728
243777554,Tofu Scramble,10,Sprout,Breakfast,,5.5 oz Portion (158g),90,5g,1g,NA,0mg,520mg,5g,1g,2g,9g,"Firm Tofu (SOY), Pepper Bell Green Large 22-28, Pepper Bell Red Choice 22-28, Mushrooms White Fresh Random Size, Jumbo Red Onion, Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Ground Paprika Rt (PAPRIKA, AND SILICON DIOXIDE (ADDED TO MAKE FREE FLOWING).)",,2025-05-31T22:56:15.627811
243777555,Tri Color Potato,10,Sprout,Breakfast,,4 oz Portion (116g),160,6g,0g,0g,0mg,440mg,25g,3g,3g,3g,"Potato Medley (POTATOES, SWEET POTATOES, CANOLA OIL, SALT, DISODIUM DIHYDROGEN PYROPHOSPHATE (TO PROMOTE COLOR RETENTION).), Canola Frying Liquid Shortening (CANOLA OIL WITH TBHQ AND CITRIC ACID ADDED AS PRESERVATIVES AND DIMETHYLPOLYSILOXANE ADDED AS AN ANTI-FOAMING AGENT.)",,2025-05-31T22:56:16.475160
243777570,Black Pepper Tofu,10,Sprout,Lunch and Dinner,,6 oz Portion (170g),260,16g,2g,NA,NA,680mg,15g,3g,8g,17g,"Tofu, Large Green Bell Pepper, Onion Yellow Jumbo, Red Bell Pepper (RED BELL PEPPER), Oil Canola Olive Extra Virgin 75/25 (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Unseasoned Rice Wine Vinegar (GLUCOSE SYRUP, WATER, ALCOHOL, RICE, CORN SYRUP, SALT), Sauce Soy Tamari Gluten Free 1/2 Gal (WATER,SOYBEANS,SALT,SUGAR,BREWING STARTER), Garlic White Whole Clove Peeled (GARLIC, WATER, AND CITRIC ACID.), Ground Black Pepper, Corn Starch, Sugar Light Brown Monarch 2 lb (SUGAR, MOLASSES)",,2025-05-31T22:56:17.355423
243777568,Chick Pea Stew,10,Sprout,Lunch and Dinner,,11.25 oz Portion (319g),110,2g,0g,NA,0mg,510mg,21g,6g,6g,5g,"Bean Garbanzo in Brine Cn (PREPARED GARBANZO BEANS, WATER, SALT, DISODIUM EDTA ADDED FOR COLOR RETENTION.), 1"" Cnd Tomatoes Diced in Juice (TOMATOES, TOMATO JUICE, SALT, CITRIC ACID, CALCIUM CHLORIDE), Medium Squash Zucchini, Small Yellow Squash, Vegetable Broth (Base Vegetable Paste Shelf Stable (A BLEND OF VEGETABLES [PUREES CARROT, CELERY, ONION, SAUTEED ONION, RED BELL PEPPER, DEHYDRATED TOMATO, CARROTS, GREEN BELL PEPPER, ONION, JUICES ONION, GARLIC, SHALLOT, CARROT], SUGAR, SALT, YEAST EXTRACT, HYDROLYZED CORN PROTEIN, CONTAINS 2 OR LESS OF THE FOLLOWING: MALTODEXTRIN, CANOLA OIL, NATURAL FLAVORS, DISODIUM INOSINATE, DISODIUM GUANYLATE, SPICE, RED WINE CONCENTRATE, HYDROLYZED SOY PROTEIN)), Jumbo Carrots, Jumbo Yellow Onion, Garlic White Whole Clove Peeled (GARLIC, WATER, AND CITRIC ACID.), Fresh Basil Herb (FRESH BASIL.), Curry Powder (SPICES (INCLUDING CORIANDER, FENUGREEK TURMERIC AND RED PEPPER), AND ONION), Dried Oregano Leaf (WHOLE OREGANO LEAVES.), Washed & Destemmed Fresh Cilantro Herb, Salt Kosher Ground Coarse Box (SALT, YELLOW PRUSSIATE OF SODA), Oil Canola Olive Extra Virgin 90/10 Blnd (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.), Cinnamon Sticks (CINNAMON STICKS), Ground Cumin",,2025-05-31T22:56:18.260793
243777569,Plant Based Chicken Nuggets,10,Sprout,Lunch and Dinner,,3.35 oz Portion (100g),170,7g,0g,0g,0mg,360mg,14g,2g,0g,14g,"Chicken Sub Pieces Meatless Battered (WATER, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIOMINE MONITRATE, RIBOFLAVIN, FOLIC ACID), SOY PROTEIN ISOLATE, VITAL WHEAT GLUTEN, CANOLA OIL, CONTAINS LESS THAN 2% OF THE FOLLOWING:  RICE FLOUR, MODIFIED POTATO STARCH, METHYLCELLULOSE, SALT, SUGAR, ORGANIC ANCIEN GRAIN FLOUR (KHORASAN WHEAT), GARLIC POWDER, POTATO STARCH, NATURAL FLAVORS, YEAST EXTRACT, TITANIUM DIOXIDE (COLOR, SPICES, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE), LACTIC ACID)",,2025-05-31T22:56:19.101576
243777572,Balsamic Maple Brussels Sprouts,10,Sprout,Lunch and Dinner,,5 oz Portion (144g),190,14g,1g,0g,0mg,320mg,10g,3g,10g,3g,"Brussels Sprouts, Syrup Balsamic (Vinegar Balsamic Ambrosia (WINE VINEGAR, CONCENTRATED GRAPE MUST, CARAMEL COLOR), Syrup Pancake Tff Silver Source (CORN SYRUP, WATER, ARTIFICIAL MAPLE FLAVOR, SALT, CMC GUM, CARAMEL COLOR, SODIUM BENZOATE, AND POTASSIUM SORBATE (PRESERVATIVES))), Canola Frying Liquid Shortening (CANOLA OIL WITH TBHQ AND CITRIC ACID ADDED AS PRESERVATIVES AND DIMETHYLPOLYSILOXANE ADDED AS AN ANTI-FOAMING AGENT.), Salt Kosher Ground Coarse Box (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.)",,2025-05-31T22:56:19.961854
243777571,Brown Rice,10,Sprout,Lunch and Dinner,,4.oz Portion (116g),80,2.5g,0g,0g,0mg,510mg,12g,< 1g,NA,1g,"Rice Brown Parboiled Long Grain, Oil Canola Olive Extra Virgin 90/10 Blnd (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Salt Kosher Ground Coarse Box (SALT, YELLOW PRUSSIATE OF SODA)",,2025-05-31T22:56:20.861317
243790018,Beef Aloo,18,Tandoor Indian Cuisine,Lunch/Dinner,,3.2 oz Portion (91g),100,3.5g,1g,NA,40mg,280mg,2g,NA,NA,16g,"Beef Knuckle Peeled Halal, Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Onion White Spring Flat Fresh 15-18 Bunc, Tomato 4x5, Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Garlic White Whole Clove Peeled (GARLIC), Ground Coriander, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Ground Cumin, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Turmeric",,2025-05-31T22:56:23.076465
243790019,Chicken Curry,18,Tandoor Indian Cuisine,Lunch/Dinner,,5 oz Portion (142g),130,5g,NA,NA,NA,1470mg,6g,< 1g,1g,15g,"Chicken Breast Sgl Lobe Bnls Sknls 4 oz, Jumbo Yellow Onion, Tomato 4x5, Garlic Ginger Paste (Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Water Tap, Garlic White Whole Clove Peeled (GARLIC)), Washed & Destemmed Fresh Cilantro Herb, Shortening Frying Canola Oil (CANOLA OIL, ANTI-FOAMING AGENT), Cumin Seeds, Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Coriander, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Ground Turmeric",,2025-05-31T22:56:24.025216
243790020,Chicken Tikka Masala,18,Tandoor Indian Cuisine,Lunch/Dinner,,5.5 oz Portion (156g),150,9g,6g,NA,35mg,820mg,10g,1g,3g,7g,"Sauce Tikka (No Nuts) (Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Cnd Crushed Unpeeled Tomatoes in Puree (VINE-RIPENED UNPEELED TOMATOES, TOMATO PUREE, LESS THAN 2% OF:  SALT, CITRIC ACID.), Heavy Whipping Cream (HEAVY CREAM (MILK), MILK, CONTAINS LESS THAN 0.5% OF: CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80), Onion White Spring Flat Fresh 15-18 Bunc, Dried Lentils (ORGANIC LENTILS), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Lemon Juice Not from Concentrate (LEMONS), Ground Coriander, Kasuri Methi (DRIED FENUGREEK LEAVES), Ground Cumin, Sugar White Granulated Cane B, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON))), Chicken Tikka (Chicken Breast Sgl Lobe Bnls Sknls 4 oz, Yogurt Plain Greek Whole Milk Dannon (CULTURED GRADE A MILK. CONTAINS ACTIVE YOGURT CULTURES.), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Garlic Chopped in Water, Vinegar Distilled White Domestic (WHITE DISTILLED VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Kasuri Methi (DRIED FENUGREEK LEAVES), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Coriander, Ground Cumin, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Food Coloring Yellow)",,2025-05-31T22:56:25.003966
243790021,Malabar Fish,18,Tandoor Indian Cuisine,Lunch/Dinner,,4.4 oz Portion (125g),150,9g,2.5g,NA,40mg,580mg,3g,NA,2g,15g,"Swai Fish Fillet, Yogurt Whole Milk Tandoor 4 lb (CULTURED PASTEURIZED GRADE A MILK AND CREAM, SKIM MILK AND PECTIN), Tomato 4x5, Onion White Spring Flat Fresh 15-18 Bunc, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Lemon Juice Not from Concentrate (LEMONS), Fenugreek, Ground Coriander, Habanero Chili Pepper, Vinegar Distilled White Domestic (WHITE DISTILLED VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Ground Turmeric, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.)",,2025-05-31T22:56:25.891565
243790022,Meatball Manchurian,18,Tandoor Indian Cuisine,Lunch/Dinner,,2 oz Portion (57g),430,50g,4g,NA,NA,120mg,< 1g,NA,NA,< 1g,"75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Meatball Chicken Turkey Beef Seasoned (MECHANICALLY SEPARATED CHICKEN, MECHANICALLY SEPARATED TURKEY, WATER, BEEF, TEXTURED VEGETABLE PROTEIN PRODUCT [SOY FLOUR, ZINC OXIDE, NIACINAMIDE, FERROUS SULFATE, COPPER GLUCONATE, VITAMIN A PALMITATE, CALCIUM PANTOTHENATE, THIAMINE MONONITRATE (B1), PYRIDOXINE HYDROCHLORIDE (B6), RIBOFLAVIN (B2), CYANOCOBALAMIN (B12)], VEGETABLE PROTEIN PRODUCT [SOY PROTEIN CONCENTRATE, ZINC OXIDE, NIACINAMIDE, FERROUS SULFATE, COPPER GLUCONATE, VITAMIN A PALMITATE, CALCIUM PANTOTHENATE, THIAMINE MONONITRATE (B1), PYRIDOXINE HYDROCHLORIDE (B6), RIBOFLAVIN (B2), CYANOCOBALAMIN (B12)], BREAD CRUMBS [BLEACHED WHEAT FLOUR, SOYBEAN OIL, DEXTROSE, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), WHEY, OLEORESIN PAPRIKA], BELL PEPPERS, SEASONING (DEXTROSE, TOMATO POWDER, SOYBEAN OIL, DISODIUM INOSINATE, DISODIUM GUANYLATE, SPICE EXTRACTIVES, NONFAT DRY MILK), ONIONS, SALT, SODIUM PHOSPHATE, CARAMEL COLOR. SET IN VEGETABLE OIL..), Pepper Bell Red Fresh (RED BELL PEPPER), Jumbo Yellow Onion, Oyster Sauce (WATER, SUGAR, OYSTER EXTRACTIVES (OYSTER, WATER SALT), SALT, MODIFIED CORN STARCH, MONOSODIUM GLUTAMATE, WHEAT FLOUR, CARAMEL COLOR), Ketchup Tomato Heinz 1.5 Gal (TOMATO CONCENTRATE FROM RED RIPE TOMATOES, DISTILLED VINEGAR, HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, SALT, SPICE, ONION POWDER, NATURAL FLAVORING), Onion White Spring Flat Fresh 15-18 Bunc, Sauce Soy Tandoor (WATER, SOYBEANS, SUGAR, SALT, WHEAT FLOUR, EXTRACT OF MUSHROOM), Garlic White Whole Clove Peeled (GARLIC), Vinegar Distilled White Domestic (WHITE DISTILLED VINEGAR (DILUTED WITH WATER TO 5% ACIDITY)), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON))",,2025-05-31T22:56:26.766200
243790023,Chana Masala,18,Tandoor Indian Cuisine,Lunch/Dinner,,5 oz Portion (142g),120,6g,NA,NA,NA,1300mg,16g,3g,1g,5g,"Chickpeas Bush (PREPARED CHICK PEAS, WATER, SALT, CALCIUM CHLORIDE ADDED AS A FIRMING AGENT, AND DISODIUM EDTA ADDED TO PRESERVE COLOR.), Jumbo Yellow Onion, Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Garlic Ginger Paste (Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Water Tap, Garlic White Whole Clove Peeled (GARLIC)), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Cumin Seeds, Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Ground Coriander, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Ground Turmeric, Washed & Destemmed Fresh Cilantro Herb",,2025-05-31T22:56:27.635480
243790024,Creamy Tofu Korma,18,Tandoor Indian Cuisine,Lunch/Dinner,,3.38 oz Portion (96g),90,7g,1.5g,NA,5mg,790mg,5g,NA,2g,3g,"Firm Tofu (SOY), Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Onion White Spring Flat Fresh 15-18 Bunc, Heavy Whipping Cream (HEAVY CREAM (MILK), MILK, CONTAINS LESS THAN 0.5% OF: CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80), Shortening Frying Canola Oil (CANOLA OIL, ANTI-FOAMING AGENT), Garlic Ginger Paste (Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Water Tap, Garlic White Whole Clove Peeled (GARLIC)), Sugar White Extra Fine Cane (SUGAR OR SUCROSE), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Kasuri Methi (DRIED FENUGREEK LEAVES), Ground Coriander, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Red Food Coloring (WATER, FD&C RED 40, CITRIC ACID AND 0.1% SODIUM BENZOATE ADDED AS PRESERVATIVES.)",,2025-05-31T22:56:28.529599
243790025,Curry Egg,18,Tandoor Indian Cuisine,Lunch/Dinner,,4.65 oz Portion (132g),140,10g,1.5g,NA,130mg,730mg,6g,< 1g,2g,46g,"Tomato 4x5, Hard Boiled Egg Peeled Papetti's 25 lb (WHOLE HARD COOKED EGGS, WATER, CITRIC ACID, SODIUM BENZOATE, AND NISIN PREPARATION (AS PRESERVATIVES)), Jumbo Yellow Onion, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Garlic White Whole Clove Peeled (GARLIC), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Ground Coriander, Ground Cumin, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Coriander Leaves Fresh, Garam Masala (SPICES (INCLUDING CORIANDER, BLACK PEPPER, CUMIN, CARDAMOM, AND CINNAMON)), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Ground Turmeric",,2025-05-31T22:56:29.436054
243790026,Mixed Vegetables,18,Tandoor Indian Cuisine,Lunch/Dinner,,5.8 oz Portion (164g),100,6g,0.5g,NA,0mg,850mg,11g,3g,3g,3g,"Jumbo Carrots, Medium Squash Zucchini, Tomato 4x5, Potato Russet Idaho 90 Ct (POTATO), Cauliflower Florets, Peas Green Frz 20 lb, Onion White Spring Flat Fresh 15-18 Bunc, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Garlic White Whole Clove Peeled (GARLIC), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Ground Cumin, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Ground Turmeric",,2025-05-31T22:56:30.315557
243790027,Panir Saag,18,Tandoor Indian Cuisine,Lunch/Dinner,,5.5 oz Portion (156g),250,19g,11g,NA,50mg,660mg,7g,2g,NA,13g,"Chopped Spinach, Panir (MILK), Whole Roma Tomatoes Cnd (TOMATOES, TOMATO JUICE SALT, CITRIC ACID, CALCIUM CHLORIDE), Heavy Whipping Cream (HEAVY CREAM (MILK), MILK, CONTAINS LESS THAN 0.5% OF: CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80), Tomato 4x5, Garlic White Whole Clove Peeled (GARLIC), Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Margarine Solid IW Salted (VEGETABLE OIL BLEND (PALM OIL, SOYBEAN OIL), WATER, CONTAINS 2% OR LESS OF: SALT, SOYBEAN LECITHIN (SOY), VEGETABLE MONOGLYCERIDES, CITRIC ACID (PRESERVATIVE), BETA CAROTENE (COLOR), NATURAL FLAVOR AND VITAMIN A PALMITATE ADDED), 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Ground Coriander, Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Onion White Spring Flat Fresh 15-18 Bunc, Cumin Seeds, Ground Cumin, Mild Chili Powder (CHILI PEPPER AND OTHER SPICES, SALT AND GARLIC POWDER.), Ground Turmeric",,2025-05-31T22:56:31.201699
243790028,Basmati Rice,18,Tandoor Indian Cuisine,Lunch/Dinner,,7 oz Portion (200g),440,0g,0g,0g,0mg,0mg,98g,0g,0g,8g,"Rice Basmati Raw, Water Tap",,2025-05-31T22:56:32.066929
243790029,Cabbage Poriyal,18,Tandoor Indian Cuisine,Lunch/Dinner,,3.6 oz Portion (90g),50,3g,0g,NA,0mg,450mg,5g,2g,2g,1g,"Medium Green Cabbage, Onion White Spring Flat Fresh 15-18 Bunc, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Fenugreek, Pureed Ginger (GINGER, PHOSPHORIC ACID, SODIUM BENZOATE AND POTASSIUM SORBATE AS PRESERVATIVES.), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), Mustard Seeds, Ground Turmeric",,2025-05-31T22:56:32.954300
243790030,Naan,18,Tandoor Indian Cuisine,Lunch/Dinner,,2 Piece Portion (65g),220,1g,0g,NA,0mg,80mg,45g,2g,< 1g,6g,"Flour Wheat All Purpose (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID.), Gallon Whole Milk, 75/25 Canola and Extra Virgin Olive Oil (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), Iodized Salt Table (SALT, CALCIUM SILICATE, DEXTROSE, POTASSIUM IODIDE), White Granulated Cane Sugar (GRANULATED SUGAR), .5 ltr Spring Water",,2025-05-31T22:56:33.827710
